image_name,image_size,I_corr_h,I_corr_v,I_se,I_chi2,If_corr_h,If_corr_v,If_se,If_chi2,Im_corr_h,Im_corr_v,Im_se,Im_chi2,npcr_If_I,uaci_If_I,mae_If_I,npcr_Im_I,uaci_Im_I,mae_Im_I,npcr_Im_If,uaci_Im_If,mae_Im_If,embedded_bits,capacity_bpp,extraction_success,psnr_recovery
430.pgm,256x256,0.959656,0.959716,7.400571,75590.97,0.002612,0.001784,7.997179,256.57,0.002629,0.001784,7.997166,257.27,99.5651,32.9057,83.9094,99.5651,32.9056,83.9092,1.947,0.0076,0.0195,2649,2.7908,True,inf
4300.pgm,256x256,0.987877,0.974659,6.756725,239981.13,0.004387,0.002626,7.997389,237.16,0.00436,0.002652,7.997323,243.33,99.5865,28.9177,73.74,99.588,28.918,73.7408,8.1284,0.0319,0.0813,10738,4.9158,True,inf
4301.pgm,256x256,0.848308,0.824661,7.215512,61718.78,0.001016,0.002251,7.996651,304.59,0.001001,0.002264,7.996669,303.32,99.6078,29.8621,76.1484,99.6109,29.8621,76.1484,5.8411,0.0229,0.0584,7692,1.6421,True,inf
4302.pgm,256x256,0.970128,0.958138,6.587157,359473.38,0.000647,-0.002101,7.997311,243.56,0.000599,-0.002101,7.997382,237.05,99.5956,32.6036,83.1391,99.6017,32.603,83.1378,3.7582,0.0147,0.0376,5010,3.8447,True,inf
4303.pgm,256x256,0.948413,0.917712,7.041678,137022.92,0.006018,0.006378,7.997116,261.85,0.006048,0.006392,7.997037,269.15,99.6216,30.3335,77.3504,99.617,30.3335,77.3505,7.959,0.0312,0.0796,10498,3.4299,True,inf
4304.pgm,256x256,0.944325,0.887557,6.650739,249866.32,0.007243,0.002549,7.997311,244.85,0.007236,0.002544,7.997332,243.26,99.6078,31.0101,79.0759,99.6155,31.0102,79.0761,5.8456,0.0229,0.0585,7605,3.1755,True,inf
4305.pgm,256x256,0.979237,0.975847,7.001913,150751.05,-0.000434,0.002039,7.997227,251.59,-0.000435,0.002037,7.997428,233.7,99.6017,31.723,80.8936,99.5987,31.7228,80.893,8.0429,0.0315,0.0804,10342,4.1257,True,inf
4306.pgm,256x256,0.7976,0.718259,6.070578,251690.39,0.003294,0.001477,7.997011,270.98,0.003293,0.001466,7.996844,286.39,99.5804,27.1235,69.165,99.5819,27.123,69.1635,5.5893,0.0219,0.0559,7293,2.9744,True,inf
4307.pgm,256x256,0.858664,0.840702,7.070812,87091.76,-0.002183,0.004965,7.997073,266.52,-0.002191,0.004966,7.997038,268.78,99.6201,28.5771,72.8717,99.6185,28.5776,72.8728,4.7958,0.0188,0.048,6333,2.1975,True,inf
4308.pgm,256x256,0.942193,0.964413,7.386777,76693.59,0.003671,0.005468,7.997552,222.49,0.003675,0.00547,7.997477,229.14,99.6124,32.763,83.5456,99.6155,32.7634,83.5468,3.5004,0.0137,0.035,4538,2.9465,True,inf
4309.pgm,256x256,0.954966,0.935947,6.418749,298869.2,0.002412,0.000915,7.997403,235.92,0.00243,0.00091,7.997397,236.71,99.6063,30.6416,78.1361,99.6155,30.6416,78.1362,2.8915,0.0113,0.0289,3851,4.5518,True,inf
431.pgm,256x256,0.941391,0.882315,7.342237,67880.94,0.002928,0.003189,7.997116,260.14,0.002929,0.003196,7.997083,262.72,99.6216,29.5356,75.3157,99.6246,29.5353,75.3151,1.6098,0.0063,0.0161,2140,3.5093,True,inf
4310.pgm,256x256,0.971662,0.978504,7.10769,104950.55,0.001608,0.003436,7.997366,239.4,0.001608,0.003448,7.997234,251.15,99.6231,38.2452,97.5252,99.6353,38.2448,97.5242,5.3101,0.0208,0.0531,7055,4.7446,True,inf
4311.pgm,256x256,0.931689,0.898002,7.079968,134205.77,0.003576,-0.000391,7.997393,236.45,0.003597,-0.000383,7.997412,234.38,99.6033,30.8483,78.6631,99.6033,30.8478,78.6619,2.6794,0.0105,0.0268,3586,2.8582,True,inf
4312.pgm,256x256,0.98209,0.975824,6.905229,113468.92,0.001772,-0.000232,7.997043,269.9,0.001805,-0.000228,7.997007,273.19,99.6323,31.9054,81.3587,99.6231,31.905,81.3578,10.9177,0.0428,0.1092,14339,5.1255,True,inf
4313.pgm,256x256,0.944132,0.940294,7.048508,192436.31,0.002651,0.000116,7.997013,271.62,0.002632,0.000116,7.997155,258.27,99.6307,31.7262,80.9018,99.6445,31.7256,80.9004,7.2845,0.0286,0.0728,9298,2.6628,True,inf
4314.pgm,256x256,0.966941,0.969881,6.955344,97717.2,0.005049,-0.000696,7.997238,249.95,0.00505,-0.000672,7.997228,250.91,99.5575,31.0835,79.2628,99.5621,31.0836,79.2633,0.8667,0.0034,0.0087,1097,3.395,True,inf
4315.pgm,256x256,0.962201,0.944048,7.386069,71245.14,0.005409,0.000288,7.997119,261.17,0.005404,0.000258,7.997083,264.65,99.6002,31.5971,80.5725,99.6094,31.5971,80.5726,7.7347,0.0303,0.0773,10140,3.4404,True,inf
4316.pgm,256x256,0.981638,0.963712,6.361872,250999.0,0.001073,-0.001588,7.997448,231.47,0.00105,-0.001586,7.997481,229.24,99.6063,31.9471,81.4651,99.6124,31.9468,81.4642,4.2496,0.0167,0.0425,5445,5.4912,True,inf
4317.pgm,256x256,0.958042,0.932616,7.666733,24587.34,0.005214,-0.002023,7.997424,233.94,0.005201,-0.002022,7.997493,227.77,99.6017,31.8431,81.2,99.6078,31.8437,81.2014,3.7445,0.0147,0.0374,4896,2.1606,True,inf
4318.pgm,256x256,0.993598,0.984624,6.698243,196470.08,0.005692,0.002051,7.997325,244.26,0.005673,0.002069,7.997326,243.81,99.6017,29.5024,75.231,99.5895,29.502,75.23,11.0382,0.0433,0.1104,14707,5.1287,True,inf
4319.pgm,256x256,0.932549,0.937614,7.368922,56547.31,0.002139,0.002608,7.997267,248.06,0.002131,0.002601,7.997463,229.91,99.6231,27.9603,71.2987,99.6292,27.9602,71.2986,5.5374,0.0217,0.0554,7344,3.1545,True,inf
432.pgm,256x256,0.830926,0.853982,7.631586,30883.41,-0.002772,0.001748,7.997216,251.22,-0.002772,0.001772,7.997211,251.56,99.5789,31.0667,79.2201,99.5834,31.0669,79.2205,3.0167,0.0118,0.0302,4058,1.3049,True,inf
4320.pgm,256x256,0.946893,0.945641,7.712492,19371.59,0.002129,-0.001322,7.997598,216.98,0.00214,-0.001334,7.997684,210.5,99.6582,30.2639,77.1729,99.6658,30.2639,77.1731,5.1331,0.0201,0.0513,6902,2.2849,True,inf
4321.pgm,256x256,0.961544,0.942178,7.254701,86618.12,0.002527,0.002908,7.997016,269.46,0.002494,0.002917,7.996819,287.91,99.6109,31.8291,81.1643,99.6155,31.8291,81.1643,8.0231,0.0315,0.0802,10295,3.3591,True,inf
4322.pgm,256x256,0.924512,0.952064,7.140264,129701.82,0.003291,0.006039,7.997246,249.61,0.003314,0.006075,7.997274,247.04,99.6216,32.0994,81.8534,99.6307,32.0995,81.8538,6.7673,0.0265,0.0677,8818,3.2883,True,inf
4323.pgm,256x256,0.962304,0.947335,6.967739,118856.32,0.003723,0.005859,7.997162,256.03,0.003679,0.005826,7.997277,245.55,99.5819,32.2943,82.3504,99.5682,32.2947,82.3516,9.8358,0.0386,0.0984,12832,4.2981,True,inf
4324.pgm,256x256,0.966954,0.957037,7.175398,76946.59,0.003737,0.005255,7.997559,221.71,0.003734,0.005256,7.997426,234.35,99.5895,31.3543,79.9534,99.5819,31.3536,79.9516,7.8384,0.0307,0.0784,10319,3.2932,True,inf
4325.pgm,256x256,0.9721,0.949014,6.614407,208515.12,0.003779,0.000222,7.997024,269.57,0.0038,0.000211,7.996961,275.48,99.6048,29.0277,74.0206,99.5956,29.0274,74.02,5.7251,0.0225,0.0573,7349,4.7515,True,inf
4326.pgm,256x256,0.994944,0.991641,7.13554,96006.49,0.002814,-0.002517,7.997158,256.94,0.002789,-0.002497,7.997092,263.34,99.6445,30.5352,77.8647,99.6429,30.5358,77.8664,5.9952,0.0235,0.06,7898,5.5654,True,inf
4327.pgm,256x256,0.91539,0.892946,7.101087,88085.77,0.009928,0.005332,7.997136,257.89,0.009941,0.005305,7.997054,266.41,99.5865,27.076,69.0438,99.585,27.076,69.0438,8.2916,0.0325,0.0829,10900,3.4446,True,inf
4328.pgm,256x256,0.878276,0.915493,7.268966,85728.27,-0.002154,0.000452,7.997119,260.84,-0.002158,0.000484,7.99723,250.76,99.6063,28.2342,71.9971,99.6063,28.2342,71.9972,2.4231,0.0095,0.0242,3093,2.8167,True,inf
4329.pgm,256x256,0.973981,0.960253,7.572382,35620.13,0.00593,-0.000489,7.997665,213.98,0.005929,-0.000485,7.997646,215.51,99.5743,30.326,77.3313,99.5728,30.3261,77.3315,0.3036,0.0012,0.003,372,3.4014,True,inf
433.pgm,256x256,0.966492,0.972963,7.608715,34634.57,0.003306,0.001679,7.997315,244.89,0.00329,0.001667,7.997335,243.42,99.617,31.0743,79.2395,99.6124,31.0747,79.2406,1.7288,0.0068,0.0173,2332,4.4856,True,inf
4330.pgm,256x256,0.949032,0.914489,6.936731,182068.08,0.002043,0.002634,7.996955,275.97,0.002033,0.002637,7.99692,278.8,99.6246,32.3194,82.4144,99.6246,32.3194,82.4145,1.9379,0.0076,0.0194,2700,2.8164,True,inf
4331.pgm,256x256,0.960583,0.941556,6.187641,390589.91,0.005924,0.002514,7.996626,306.54,0.005942,0.002521,7.996657,304.06,99.649,31.5828,80.5362,99.6506,31.583,80.5367,9.0042,0.0353,0.09,12015,4.3145,True,inf
4332.pgm,256x256,0.946631,0.927812,6.53351,188832.73,0.011144,-0.001295,7.997532,223.64,0.011173,-0.001318,7.997489,227.28,99.5758,29.4913,75.2028,99.5758,29.4911,75.2023,7.222,0.0283,0.0722,9475,4.8452,True,inf
4333.pgm,256x256,0.929266,0.930478,7.471007,41520.27,0.001563,-0.003947,7.997164,257.52,0.001563,-0.003961,7.99739,237.07,99.675,34.2399,87.3118,99.678,34.2401,87.3123,4.5441,0.0178,0.0454,5968,2.9741,True,inf
4334.pgm,256x256,0.956807,0.946702,6.595153,351683.94,0.002119,0.004028,7.996529,314.41,0.002099,0.004032,7.996745,294.22,99.5956,32.6124,83.1617,99.6048,32.6122,83.1611,3.9871,0.0156,0.0399,5030,3.8604,True,inf
4335.pgm,256x256,0.939046,0.928919,7.141498,86366.84,0.002338,0.00478,7.997113,260.82,0.002324,0.004773,7.99708,264.14,99.585,27.4756,70.0627,99.5789,27.4759,70.0637,1.6464,0.0065,0.0165,2149,3.6245,True,inf
4336.pgm,256x256,0.971266,0.965363,6.957426,112585.16,0.002537,-0.00109,7.997131,260.02,0.002536,-0.00109,7.997173,256.63,99.6292,33.1827,84.6158,99.6368,33.1825,84.6154,2.9984,0.0118,0.03,3882,4.5498,True,inf
4337.pgm,256x256,0.982363,0.97603,7.495584,35525.8,0.005802,-0.00599,7.997162,256.44,0.0058,-0.005963,7.997033,268.84,99.5972,31.0776,79.2478,99.5972,31.0779,79.2486,7.7103,0.0302,0.0771,10143,4.0884,True,inf
4338.pgm,256x256,0.830269,0.852866,7.381575,57090.7,0.005321,0.000949,7.997062,267.59,0.005319,0.00095,7.996974,274.96,99.6231,28.0014,71.4036,99.6185,28.0013,71.4032,1.2863,0.005,0.0129,1656,1.0566,True,inf
4339.pgm,256x256,0.937869,0.920447,7.146129,124845.19,0.001241,-0.004758,7.997454,231.3,0.001263,-0.004762,7.997292,245.55,99.6262,29.3502,74.843,99.6292,29.3501,74.8428,3.9429,0.0155,0.0394,5143,2.9131,True,inf
434.pgm,256x256,0.849956,0.927392,7.27642,56040.55,0.00689,0.003655,7.997201,253.09,0.00689,0.003645,7.997221,251.51,99.559,27.3323,69.6973,99.5728,27.3323,69.6973,2.6016,0.0102,0.026,3432,2.729,True,inf
4340.pgm,256x256,0.976379,0.967778,6.837019,184323.95,0.000802,0.003374,7.997061,265.98,0.000794,0.003359,7.997215,252.06,99.6338,32.0885,81.8256,99.6384,32.0885,81.8258,7.0953,0.0278,0.071,9327,4.095,True,inf
4341.pgm,256x256,0.946957,0.96697,7.272418,89614.5,0.009871,-0.002839,7.997046,268.57,0.009876,-0.002828,7.997056,267.34,99.6033,31.0869,79.2717,99.6078,31.0871,79.2721,3.508,0.0138,0.0351,4691,3.7664,True,inf
4342.pgm,256x256,0.966844,0.94603,6.57175,211037.78,0.003713,0.003986,7.997074,265.2,0.003723,0.003998,7.997103,262.8,99.6475,34.9037,89.0045,99.6536,34.9033,89.0035,9.5688,0.0375,0.0957,12572,4.2578,True,inf
4343.pgm,256x256,0.981188,0.97445,6.604289,197502.7,0.003526,0.002081,7.997482,228.89,0.003524,0.002091,7.99753,224.38,99.5697,32.8415,83.7458,99.5773,32.8417,83.7463,3.212,0.0126,0.0321,4219,4.5403,True,inf
4344.pgm,256x256,0.928513,0.876238,7.30344,56794.22,0.003915,-0.000651,7.996815,289.76,0.003919,-0.000656,7.996837,288.16,99.6109,31.25,79.6876,99.6063,31.2498,79.6871,5.5588,0.0218,0.0556,7289,2.2908,True,inf
4345.pgm,256x256,0.85987,0.820971,7.060799,86483.77,-3e-05,0.003036,7.997142,260.5,-3.5e-05,0.003051,7.997118,262.08,99.6124,27.0076,68.8694,99.6246,27.0077,68.8697,2.565,0.0101,0.0257,3380,2.0569,True,inf
4346.pgm,256x256,0.902484,0.891697,7.649764,31123.65,0.003837,0.00198,7.996757,294.14,0.003832,0.001987,7.99675,294.73,99.5987,29.5926,75.4611,99.5972,29.5925,75.461,0.3036,0.0012,0.003,379,1.7483,True,inf
4347.pgm,256x256,0.958456,0.9357,6.27355,390762.31,0.0051,0.001971,7.997696,210.71,0.005117,0.001978,7.997588,220.29,99.6368,31.9242,81.4066,99.6475,31.9244,81.4072,2.3773,0.0093,0.0238,3131,4.5381,True,inf
4348.pgm,256x256,0.874663,0.840196,6.704567,144894.84,0.00355,0.003307,7.997254,249.71,0.003557,0.003293,7.997005,272.05,99.6063,27.963,71.3057,99.6155,27.9635,71.3069,5.8899,0.0231,0.0589,7602,3.0854,True,inf
4349.pgm,256x256,0.961832,0.956983,7.336382,72792.88,0.001151,0.00723,7.997429,234.24,0.001134,0.007233,7.99755,223.04,99.5911,30.6899,78.2594,99.5926,30.69,78.2594,7.9453,0.0312,0.0795,10281,4.0847,True,inf
435.pgm,256x256,0.962033,0.961681,7.391906,84467.03,0.002532,0.001022,7.997595,217.86,0.002522,0.001035,7.997659,211.93,99.5865,32.8787,83.8408,99.5789,32.8785,83.8403,2.446,0.0096,0.0245,3129,2.8403,True,inf
4350.pgm,256x256,0.955809,0.935813,6.915838,117504.69,0.003214,0.002976,7.99761,216.83,0.003207,0.002982,7.997516,225.01,99.6185,30.1511,76.8853,99.6246,30.1513,76.8858,2.681,0.0105,0.0268,3500,3.6018,True,inf
4351.pgm,256x256,0.961987,0.946605,6.801595,178956.36,0.004164,0.003588,7.997177,257.18,0.004142,0.003595,7.997216,252.71,99.5819,29.9428,76.3542,99.5758,29.9435,76.356,6.6177,0.026,0.0662,8783,4.0388,True,inf
4352.pgm,256x256,0.876568,0.794288,7.184122,72619.19,0.00361,-0.003304,7.997124,258.95,0.00361,-0.003305,7.997127,258.58,99.614,33.6914,85.913,99.614,33.6914,85.9131,0.058,0.0002,0.0006,82,1.7207,True,inf
4353.pgm,256x256,0.946979,0.940647,7.329257,55477.88,0.00398,-0.003051,7.997246,251.09,0.003981,-0.003051,7.997243,251.32,99.6262,30.0538,76.6371,99.6262,30.0538,76.6371,0.0473,0.0002,0.0005,72,2.5938,True,inf
4354.pgm,256x256,0.948985,0.936691,7.381929,61568.08,0.005575,-0.000799,7.99684,286.81,0.005556,-0.000803,7.996785,291.54,99.5819,32.6461,83.2476,99.585,32.6466,83.2488,2.5925,0.0102,0.0259,3426,2.8665,True,inf
4355.pgm,256x256,0.968448,0.940451,5.84537,433741.7,0.004288,0.0035,7.996989,273.76,0.004285,0.003501,7.997,272.89,99.5956,28.465,72.5858,99.6002,28.4651,72.5859,2.5314,0.0099,0.0253,3283,5.4036,True,inf
4356.pgm,256x256,0.91711,0.924893,7.482038,38802.13,0.006669,-8.4e-05,7.997559,221.81,0.006661,-8.7e-05,7.997514,225.65,99.6719,30.3224,77.3221,99.6735,30.322,77.3212,5.1254,0.0201,0.0513,6728,3.0513,True,inf
4357.pgm,256x256,0.870765,0.844344,7.005885,126514.83,0.00395,0.001717,7.99694,278.73,0.003959,0.001731,7.99686,286.14,99.5926,34.2558,87.3524,99.5926,34.2557,87.3521,3.7445,0.0147,0.0374,4930,2.2061,True,inf
4358.pgm,256x256,0.968358,0.940309,7.224807,125162.97,0.009269,0.003803,7.997284,247.71,0.009266,0.003811,7.997502,227.62,99.556,31.1604,79.459,99.559,31.1602,79.4585,4.2374,0.0166,0.0424,5442,2.9844,True,inf
4359.pgm,256x256,0.89446,0.898247,7.647951,32711.59,-0.001206,0.003854,7.997215,252.71,-0.001199,0.003862,7.997211,252.83,99.6201,32.4999,82.8748,99.6201,32.4996,82.8739,1.0056,0.0039,0.0101,1254,1.8296,True,inf
436.pgm,256x256,0.975261,0.97297,7.438166,59310.33,0.006003,-0.002885,7.997108,262.44,0.006005,-0.002884,7.997119,261.22,99.6002,31.6827,80.7908,99.5987,31.6826,80.7908,0.1663,0.0007,0.0017,232,3.4226,True,inf
4360.pgm,256x256,0.950224,0.948091,7.246922,93846.35,0.000355,0.002805,7.997171,257.26,0.000354,0.0028,7.997009,272.11,99.5987,31.5876,80.5483,99.5834,31.5876,80.5483,7.9559,0.0312,0.0796,10295,3.3972,True,inf
4361.pgm,256x256,0.978711,0.96761,6.842903,272493.89,0.004161,0.001912,7.997112,262.4,0.00418,0.001906,7.997156,258.47,99.6353,33.4764,85.3648,99.649,33.4767,85.3656,4.9362,0.0194,0.0494,6475,3.8982,True,inf
4362.pgm,256x256,0.974583,0.962639,7.044572,219029.45,0.000395,-0.001937,7.996668,300.73,0.00041,-0.001943,7.996762,292.72,99.6231,32.0121,81.6309,99.6185,32.0119,81.6303,2.5787,0.0101,0.0258,3398,3.6973,True,inf
4363.pgm,256x256,0.954542,0.926557,6.600595,208385.91,0.007297,0.002513,7.997231,251.99,0.007284,0.0025,7.997231,252.09,99.617,31.6316,80.6606,99.6017,31.631,80.659,9.2911,0.0364,0.0929,12083,4.2515,True,inf
4364.pgm,256x256,0.971695,0.951917,7.187932,151909.87,0.004205,0.004719,7.99695,275.99,0.004192,0.004721,7.996927,277.9,99.6307,31.7778,81.0333,99.6323,31.7777,81.0331,1.1169,0.0044,0.0112,1475,3.5452,True,inf
4365.pgm,256x256,0.946999,0.938964,7.534801,45882.57,0.006161,0.003995,7.997207,253.75,0.006173,0.003993,7.997317,244.03,99.585,31.1205,79.3572,99.5789,31.1207,79.3578,6.6711,0.0262,0.0667,8912,2.5146,True,inf
4366.pgm,256x256,0.990088,0.983795,6.570855,147522.86,-0.001357,-0.001501,7.996834,286.57,-0.001352,-0.001501,7.996826,287.36,99.585,30.5009,77.7774,99.5926,30.5008,77.7771,2.6047,0.0102,0.026,3482,5.3958,True,inf
4367.pgm,256x256,0.954536,0.941325,6.927356,176166.3,0.000143,0.002643,7.997331,241.55,0.000164,0.00263,7.997232,251.06,99.6155,31.2975,79.8087,99.6155,31.298,79.8098,6.3065,0.0247,0.0631,8359,3.3032,True,inf
4368.pgm,256x256,0.963448,0.951854,6.49132,228828.14,0.001161,-0.001753,7.997284,248.32,0.001167,-0.001746,7.997232,252.91,99.5422,32.1934,82.0931,99.5407,32.1932,82.0926,2.2263,0.0087,0.0223,2947,4.4988,True,inf
4369.pgm,256x256,0.936042,0.926054,7.060879,179608.38,0.004215,0.001031,7.997304,244.44,0.004215,0.001024,7.997299,244.86,99.5987,31.0292,79.1245,99.5972,31.0292,79.1244,0.1892,0.0007,0.0019,250,2.6333,True,inf
437.pgm,256x256,0.957214,0.965384,7.085389,81755.09,0.0027,0.003202,7.996847,286.17,0.002731,0.003203,7.996992,272.44,99.6094,33.6666,85.8497,99.6109,33.667,85.8508,6.7841,0.0266,0.0678,8915,3.9246,True,inf
4370.pgm,256x256,0.991973,0.989433,7.552841,44496.72,0.00679,0.001119,7.997315,244.72,0.006814,0.001121,7.997316,244.88,99.6384,31.6743,80.7694,99.6475,31.6744,80.7697,2.5421,0.01,0.0254,3346,5.365,True,inf
4371.pgm,256x256,0.995935,0.993442,7.382246,65943.7,0.003237,0.00441,7.997361,239.95,0.003237,0.004404,7.997495,227.57,99.6231,31.4299,80.1463,99.6246,31.4299,80.1461,0.9628,0.0038,0.0096,1231,5.271,True,inf
4372.pgm,256x256,0.942132,0.92326,6.875844,256858.52,0.002494,-0.005649,7.99695,277.2,0.002486,-0.005688,7.996988,272.95,99.6353,30.9433,78.9053,99.6368,30.9435,78.906,3.4195,0.0134,0.0342,4428,2.9822,True,inf
4373.pgm,256x256,0.956903,0.944442,6.642399,328059.11,0.004357,-0.000667,7.997125,261.12,0.004329,-0.000648,7.9972,255.79,99.617,33.1221,84.4612,99.614,33.1221,84.4615,6.5903,0.0258,0.0659,8444,3.2878,True,inf
4374.pgm,256x256,0.974455,0.948944,7.611786,41689.96,0.002189,0.001745,7.997098,263.05,0.002182,0.001745,7.996976,274.76,99.588,31.1674,79.4768,99.6017,31.1675,79.4772,4.9088,0.0193,0.0491,6409,3.0237,True,inf
4375.pgm,256x256,0.903047,0.909002,6.405396,274415.91,0.008074,0.008049,7.996895,281.07,0.00808,0.008067,7.996955,276.02,99.5758,26.9855,68.813,99.5865,26.9853,68.8125,3.1799,0.0125,0.0318,4134,3.7527,True,inf
4376.pgm,256x256,0.949286,0.939146,6.362882,465377.47,0.006311,0.003346,7.997325,241.98,0.006337,0.00336,7.997346,241.03,99.5911,31.2647,79.7251,99.588,31.2649,79.7255,5.9143,0.0232,0.0591,7777,4.0774,True,inf
4377.pgm,256x256,0.906207,0.951983,7.647505,27176.83,0.001798,0.005677,7.997231,251.21,0.001792,0.005673,7.997213,252.56,99.614,30.0526,76.634,99.6109,30.0528,76.6346,1.7136,0.0067,0.0171,2186,2.6667,True,inf
4378.pgm,256x256,0.906278,0.883381,6.707361,139508.2,0.0094,0.00084,7.9971,263.09,0.00941,0.000833,7.997099,262.93,99.617,26.3862,67.2847,99.6124,26.3864,67.2853,1.236,0.0048,0.0124,1641,3.5317,True,inf
4379.pgm,256x256,0.89598,0.861319,7.264777,61033.38,0.002634,0.00459,7.997523,224.17,0.002626,0.004578,7.997554,221.29,99.5789,27.772,70.8187,99.5865,27.7724,70.8195,4.3808,0.0172,0.0438,5741,2.207,True,inf
438.pgm,256x256,0.965302,0.974688,7.499359,43423.68,0.001925,0.001883,7.997295,246.9,0.001915,0.00187,7.997447,232.95,99.5636,30.7134,78.3193,99.5575,30.7135,78.3195,8.9569,0.0351,0.0896,11779,4.3005,True,inf
4380.pgm,256x256,0.939595,0.923314,6.869654,309382.82,-0.001708,0.003075,7.99724,249.05,-0.001708,0.003069,7.997209,252.06,99.6078,31.8265,81.1575,99.6094,31.8264,81.1573,1.8188,0.0071,0.0182,2394,2.8232,True,inf
4381.pgm,256x256,0.777479,0.7921,7.048903,82561.67,-0.000428,-0.005814,7.997051,267.26,-0.000411,-0.005806,7.99738,236.99,99.6353,28.9556,73.8367,99.6368,28.9554,73.8363,3.8757,0.0152,0.0388,5208,1.3843,True,inf
4382.pgm,256x256,0.948938,0.940756,7.060635,137276.22,0.006929,-0.000703,7.997139,259.62,0.006917,-0.000695,7.997112,262.04,99.6399,32.5835,83.0879,99.6445,32.5837,83.0885,0.8835,0.0035,0.0088,1164,3.5156,True,inf
4383.pgm,256x256,0.941908,0.925553,7.357527,45923.62,0.002844,-0.001485,7.997259,248.93,0.002855,-0.001502,7.997252,249.32,99.6063,28.3352,72.2549,99.6063,28.3353,72.2551,3.2181,0.0126,0.0322,4290,2.7585,True,inf
4384.pgm,256x256,0.978655,0.963652,6.816908,157410.17,0.007133,-0.001845,7.997047,269.63,0.00712,-0.001863,7.99696,278.02,99.6048,29.587,75.4468,99.6094,29.587,75.4468,4.1626,0.0163,0.0416,5524,4.5969,True,inf
4385.pgm,256x256,0.838764,0.822457,7.520301,39732.38,0.004577,0.002831,7.996937,277.36,0.004603,0.002839,7.997133,259.88,99.6109,33.0843,84.3649,99.6201,33.084,84.3641,3.006,0.0118,0.0301,3928,1.2983,True,inf
4386.pgm,256x256,0.898186,0.866087,7.063626,70592.48,0.004914,0.000983,7.997448,230.75,0.004899,0.000979,7.997415,233.67,99.6063,29.5727,75.4103,99.6094,29.5727,75.4104,3.598,0.0141,0.036,4548,2.1052,True,inf
4387.pgm,256x256,0.978032,0.974444,7.576574,40505.23,0.005143,-0.000434,7.996785,291.48,0.005144,-0.000426,7.996824,287.66,99.5789,34.3504,87.5934,99.5804,34.3508,87.5945,4.5715,0.0179,0.0457,6070,3.823,True,inf
4388.pgm,256x256,0.985567,0.960051,6.911454,119937.25,0.006807,0.003354,7.997029,270.88,0.00682,0.003331,7.996883,283.99,99.6078,32.2384,82.208,99.6185,32.2381,82.2072,9.4131,0.0369,0.0941,12467,4.3269,True,inf
4389.pgm,256x256,0.95955,0.949713,6.724202,205848.96,0.002823,0.001433,7.997372,238.08,0.00278,0.001447,7.997268,247.55,99.6475,29.8611,76.1458,99.6307,29.8606,76.1446,7.7347,0.0303,0.0773,10070,4.1426,True,inf
439.pgm,256x256,0.940337,0.955238,7.182636,65481.44,0.004162,-0.00114,7.997452,231.18,0.004183,-0.001183,7.99745,232.23,99.5972,29.3168,74.7579,99.5941,29.3166,74.7574,7.2662,0.0285,0.0727,9475,3.9834,True,inf
4390.pgm,256x256,0.916709,0.917096,6.906873,143013.24,0.00304,0.002076,7.99693,279.23,0.003042,0.002067,7.996931,278.8,99.6216,28.5122,72.7062,99.6231,28.5122,72.7061,6.2912,0.0247,0.0629,8256,3.2043,True,inf
4391.pgm,256x256,0.926451,0.923983,7.54056,52993.49,0.003697,0.003139,7.997484,227.43,0.003697,0.003164,7.997429,232.38,99.5972,34.1229,87.0133,99.6048,34.1228,87.0132,3.6987,0.0145,0.037,4854,2.1484,True,inf
4392.pgm,256x256,0.970563,0.951652,6.998144,151312.93,-0.002052,0.003037,7.997082,265.62,-0.00206,0.003033,7.996701,300.41,99.646,34.1821,87.1644,99.6521,34.1817,87.1634,6.2363,0.0245,0.0624,8198,4.0239,True,inf
4393.pgm,256x256,0.93018,0.946889,7.153212,108646.95,0.003085,-0.004713,7.997537,224.28,0.003079,-0.004723,7.997554,222.37,99.6063,31.4847,80.286,99.6155,31.4846,80.2857,3.5049,0.0137,0.035,4620,3.7566,True,inf
4394.pgm,256x256,0.80781,0.832752,7.197008,84741.06,-0.005119,-0.004963,7.997442,232.32,-0.005123,-0.004959,7.997538,223.8,99.6048,27.4503,69.9982,99.6124,27.4506,69.9991,4.5746,0.0179,0.0457,6066,1.5273,True,inf
4395.pgm,256x256,0.956039,0.928654,6.639866,206809.49,0.005918,-0.000411,7.997403,235.27,0.005924,-0.000425,7.997546,222.16,99.6185,33.6535,85.8163,99.6246,33.6533,85.816,6.1691,0.0242,0.0617,8034,3.9978,True,inf
4396.pgm,256x256,0.926147,0.952417,6.232034,251815.04,0.004115,0.00421,7.997274,248.72,0.00415,0.004222,7.997371,238.64,99.5651,28.5792,72.8769,99.5758,28.5793,72.8773,9.1232,0.0358,0.0912,11976,4.9739,True,inf
4397.pgm,256x256,0.927756,0.880619,6.926881,134543.16,0.001103,0.00166,7.997153,258.12,0.001077,0.001698,7.997249,249.95,99.6323,32.9584,84.0439,99.6246,32.9588,84.045,6.4758,0.0254,0.0648,8687,3.2793,True,inf
